epoch_millis,thread_label,page
1783519146948,bot-browsing-58,PRODUCT_DETAIL
1783519148346,bot-browsing-76,CONTACT
1783519149567,bot-browsing-74,PRODUCTS
1783519149707,bot-browsing-66,PRODUCTS
1783519149800,bot-searching-73,PRODUCTS
1783519149905,bot-searching-73,PRODUCT_DETAIL_NOCART
1783519149939,bot-searching-73,PRODUCTS
1783519150367,bot-browsing-77,PRODUCTS
1783519150811,bot-searching-73,PRODUCT_DETAIL_CART
1783519151629,bot-searching-73,HOME
1783519151734,bot-searching-73,PRODUCTS
1783519152064,bot-searching-73,CONTACT
1783519155457,bot-browsing-61,HOME
1783519155885,bot-browsing-66,PRODUCT_DETAIL
1783519157464,bot-browsing-74,ABOUT
1783519157883,bot-browsing-79,HOME
1783519162654,bot-browsing-65,PRODUCT_DETAIL
1783519163112,bot-browsing-77,PRODUCT_DETAIL
1783519163337,bot-browsing-67,PRODUCT_DETAIL
1783519163568,bot-browsing-69,PRODUCT_DETAIL
1783519165320,bot-browsing-74,PRODUCTS
1783519167097,bot-browsing-70,HOME
1783519167149,bot-browsing-66,HOME
1783519168752,bot-browsing-61,CONTACT
1783519174350,bot-browsing-57,PRODUCTS
1783519177325,bot-browsing-66,PRODUCTS
1783519178377,bot-browsing-80,HOME
1783519179253,bot-browsing-70,CONTACT
1783519179947,bot-browsing-76,PRODUCTS
1783519180777,bot-browsing-79,PRODUCTS
1783519181669,bot-browsing-78,PRODUCTS
1783519181914,bot-browsing-78,PRODUCT_DETAIL
1783519182564,bot-browsing-66,PRODUCT_DETAIL
1783519184338,bot-browsing-66,HOME
1783519184562,bot-browsing-71,HOME
1783519185809,bot-browsing-81,HOME
1783519186081,bot-browsing-67,PRODUCTS
1783519186500,bot-browsing-77,HOME
1783519187710,bot-browsing-81,PRODUCTS
1783519191750,bot-browsing-78,PRODUCTS
1783519191819,bot-browsing-71,CONTACT
1783519192430,bot-browsing-67,PRODUCT_DETAIL
1783519193071,bot-browsing-76,ABOUT
1783519195096,bot-browsing-66,PRODUCTS
1783519197959,bot-browsing-74,PRODUCT_DETAIL
1783519199681,bot-searching-82,HOME
1783519199721,bot-searching-82,CONTACT
1783519199990,bot-searching-82,HOME
1783519200042,bot-browsing-78,PRODUCT_DETAIL
1783519200370,bot-browsing-79,PRODUCT_DETAIL
1783519201258,bot-searching-82,PRODUCTS
1783519201963,bot-browsing-66,PRODUCT_DETAIL
1783519202665,bot-browsing-76,HOME
1783519204994,bot-browsing-83,HOME
1783519205394,bot-searching-84,HOME
1783519205564,bot-searching-84,ABOUT
1783519206275,bot-searching-84,PRODUCTS
1783519206443,bot-searching-84,PRODUCT_DETAIL_CART
1783519206529,bot-searching-84,HOME
